order_id,user_id,session_id,total_amount,discount_amount,delivery_fee,final_amount,delivery_days,payment_method,status,created_at
TL-ORD-61D7B3029C,6379,sess_ae438c18507f4c88,6999.00,1049.85,0.00,5949.15,2,Card,CONFIRMED,2026-08-26T17:56:45.558730+00:00
TL-ORD-E47990A117,6141,sess_fe5685c84e624369,2388.00,0.00,0.00,2388.00,4,COD,CONFIRMED,2026-08-26T17:56:36.719238+00:00
TL-ORD-291BE614DD,,sess_606cb3678da0404a,1533.00,0.00,0.00,1533.00,2,NetBanking,CONFIRMED,2026-08-26T17:51:29.866123+00:00
TL-ORD-3C04C33967,7460,sess_736732acd45e4919,1829.00,274.35,0.00,1554.65,6,NetBanking,CONFIRMED,2026-08-26T17:39:54.888881+00:00
TL-ORD-9A9EBC00F1,9041,sess_2741d25492794088,2403.00,0.00,0.00,2403.00,2,Card,CONFIRMED,2026-08-26T17:05:56.688130+00:00
TL-ORD-C985999769,7739,sess_5c69a79c1b1f4cd3,1829.00,274.35,0.00,1554.65,6,NetBanking,CONFIRMED,2026-08-26T16:59:00.034712+00:00
TL-ORD-2C5D3076D3,10745,sess_d6f9845865104b13,1034.00,155.10,0.00,878.90,4,Card,CONFIRMED,2026-08-26T16:58:50.914167+00:00
TL-ORD-9FB3CFE25C,8379,sess_01bd3e6bf912415d,2199.00,329.85,0.00,1869.15,4,COD,CONFIRMED,2026-08-26T16:35:42.392725+00:00
TL-ORD-A8356F1251,,sess_c972a7e868ef43f1,1791.00,268.65,0.00,1522.35,3,COD,CONFIRMED,2026-08-26T15:27:07.283854+00:00
TL-ORD-D87C7823F9,8688,sess_6299d1383fc34498,1299.00,0.00,0.00,1299.00,3,UPI,CONFIRMED,2026-08-26T15:22:50.574231+00:00
TL-ORD-90857D3E1F,10150,sess_21bde6fc3cfc433e,2036.00,0.00,0.00,2036.00,2,NetBanking,CONFIRMED,2026-08-26T15:14:05.795293+00:00
TL-ORD-5D1D46B644,6480,sess_ecc2f97af59e4462,999.00,0.00,0.00,999.00,2,Card,CONFIRMED,2026-08-26T15:07:42.614963+00:00
TL-ORD-C3EC35CA31,8141,sess_7705997d56764794,5596.00,839.40,0.00,4756.60,2,UPI,CONFIRMED,2026-08-26T15:04:17.252073+00:00
TL-ORD-894524FE02,10111,sess_adcd4bfbce3a4ae0,4645.00,0.00,0.00,4645.00,2,Card,CONFIRMED,2026-08-26T14:56:01.981759+00:00
TL-ORD-0CBDD6E969,11562,sess_4d7a447bf3e64d24,3024.00,0.00,0.00,3024.00,5,COD,CONFIRMED,2026-08-26T14:32:06.846823+00:00
TL-ORD-125CA65962,10553,sess_6a2293bdb9bf4f68,984.00,147.60,99.00,935.40,5,UPI,CONFIRMED,2026-08-26T14:25:14.388179+00:00
TL-ORD-61F0263193,11163,sess_a26577ede6814561,7008.00,1051.20,0.00,5956.80,3,NetBanking,CONFIRMED,2026-08-26T14:18:46.908413+00:00
TL-ORD-5163313933,10178,sess_a26fab52d53e4c28,2268.00,0.00,0.00,2268.00,3,COD,CONFIRMED,2026-08-26T14:15:28.005098+00:00
TL-ORD-A35B212E0D,8246,sess_fa098551332e4ea4,3899.00,0.00,0.00,3899.00,2,COD,CONFIRMED,2026-08-26T14:14:43.353133+00:00
TL-ORD-8FDB22D77C,9172,sess_2752ebc5b214421a,4645.00,696.75,0.00,3948.25,2,UPI,CONFIRMED,2026-08-26T13:35:40.050602+00:00
TL-ORD-902D71C666,8445,sess_d44c0ff68110421a,3748.00,0.00,0.00,3748.00,2,Card,CONFIRMED,2026-08-26T13:29:48.232093+00:00
TL-ORD-468B8011B1,8695,sess_88569ccd703c4556,3019.00,0.00,0.00,3019.00,2,UPI,CONFIRMED,2026-08-26T13:26:47.760343+00:00
TL-ORD-7940C203FB,7520,sess_25bd672b5bf241dd,1034.00,0.00,0.00,1034.00,4,COD,CONFIRMED,2026-08-26T13:21:00.539982+00:00
TL-ORD-54FC9F317A,,sess_3ad1aba282884ebc,1954.00,0.00,0.00,1954.00,6,Card,CONFIRMED,2026-08-26T13:18:20.879215+00:00
TL-ORD-96834192D1,7851,sess_106dff4dc929412f,6188.00,928.20,0.00,5259.80,2,COD,CONFIRMED,2026-08-26T13:16:53.832062+00:00
TL-ORD-B0E18E006D,9483,sess_5b59f4e4985c4439,1263.00,0.00,0.00,1263.00,5,COD,CONFIRMED,2026-08-26T13:11:42.698143+00:00
TL-ORD-B867D1352F,8634,sess_4c4810cdc7824335,3041.00,0.00,0.00,3041.00,4,NetBanking,CONFIRMED,2026-08-26T13:10:32.719687+00:00
TL-ORD-F6B5B4BAFF,9056,sess_c87cf465b9574d37,1308.00,0.00,0.00,1308.00,3,UPI,CONFIRMED,2026-08-26T12:47:58.038609+00:00
TL-ORD-2E3EE5070A,7647,sess_98ddc34beaa749e2,2437.00,0.00,0.00,2437.00,4,UPI,CONFIRMED,2026-08-26T12:45:33.728749+00:00
TL-ORD-78F68359F8,9643,sess_15f7c8d54b08496a,1244.00,0.00,0.00,1244.00,3,COD,CONFIRMED,2026-08-26T12:30:51.553702+00:00
TL-ORD-9ACCF49207,10005,sess_9bae2130a4414826,4759.00,713.85,0.00,4045.15,4,NetBanking,CONFIRMED,2026-08-26T11:57:53.737360+00:00
TL-ORD-3A6D0F1C94,,sess_4be2bd75535b4cac,2116.00,317.40,0.00,1798.60,2,Card,CONFIRMED,2026-08-26T10:54:07.492610+00:00
TL-ORD-75824E0513,7003,sess_aefddb58d3374279,577.00,86.55,99.00,589.45,2,Card,CONFIRMED,2026-08-26T10:31:46.994374+00:00
TL-ORD-EDE691176B,10806,sess_ac1dfbc003c24bc3,3471.00,520.65,0.00,2950.35,3,COD,CONFIRMED,2026-08-26T10:26:12.442480+00:00
TL-ORD-57EABC31F4,7021,sess_214a53b0b90f4da4,1664.00,0.00,0.00,1664.00,3,NetBanking,CONFIRMED,2026-08-26T10:17:57.310497+00:00
TL-ORD-1A196D1FA6,,sess_4aa6b017544c4a65,6999.00,1049.85,0.00,5949.15,2,UPI,CONFIRMED,2026-08-26T10:13:10.739650+00:00
TL-ORD-54E7FB626F,7392,sess_dacbcc636fd6422f,2029.00,0.00,0.00,2029.00,5,NetBanking,CONFIRMED,2026-08-26T09:47:54.604181+00:00
TL-ORD-13BCD6DE47,,sess_da28adb7efda44bf,7844.00,0.00,0.00,7844.00,2,Card,CONFIRMED,2026-08-26T09:42:54.189854+00:00
TL-ORD-ED279F9F9E,,sess_6a50af4405e3469c,3090.00,0.00,0.00,3090.00,2,UPI,CONFIRMED,2026-08-26T09:36:11.293870+00:00
TL-ORD-BF72791438,9581,sess_7519bcb15fe84a29,4237.00,0.00,0.00,4237.00,4,UPI,CONFIRMED,2026-08-26T09:34:10.793857+00:00
TL-ORD-3C03391EA5,7895,sess_f40b2dccc0024636,2781.00,417.15,0.00,2363.85,2,COD,CONFIRMED,2026-08-26T09:24:55.499379+00:00
TL-ORD-4810E7A707,10798,sess_b67c77186739480e,2437.00,365.55,0.00,2071.45,4,COD,CONFIRMED,2026-08-26T09:19:49.094336+00:00
TL-ORD-52541FE7C5,8998,sess_d4ae482cec614617,3152.00,472.80,0.00,2679.20,2,Card,CONFIRMED,2026-08-26T09:18:06.244524+00:00
TL-ORD-9869F0FD9A,8823,sess_4cc4fe09c45e4848,577.00,0.00,99.00,676.00,2,Card,CONFIRMED,2026-08-26T09:09:31.061359+00:00
TL-ORD-2B74C527F8,10469,sess_ad6e330c32004734,2686.00,0.00,0.00,2686.00,4,NetBanking,CONFIRMED,2026-08-26T08:57:28.325993+00:00
TL-ORD-011CB855CF,6504,sess_6ce122da2e7141ea,4645.00,0.00,0.00,4645.00,2,UPI,CONFIRMED,2026-08-26T08:53:00.990217+00:00
TL-ORD-28B02D799F,10888,sess_d9f8e1f7571145a8,2799.00,419.85,0.00,2379.15,5,Card,CONFIRMED,2026-08-26T08:17:40.046867+00:00
TL-ORD-F41EC5105E,6359,sess_9a6b18b9fdc2413c,2450.00,0.00,0.00,2450.00,3,COD,CONFIRMED,2026-08-26T08:15:04.506632+00:00
TL-ORD-D0F838CBCB,11022,sess_d709a82517a1458f,2464.00,0.00,0.00,2464.00,3,NetBanking,CONFIRMED,2026-08-26T08:03:01.743452+00:00
TL-ORD-5D34142EBD,9443,sess_d0f963a886bb4956,1617.00,0.00,0.00,1617.00,3,NetBanking,CONFIRMED,2026-08-26T07:23:19.141134+00:00
TL-ORD-AA692794C0,6298,sess_f6c065f458c04cf4,3316.00,0.00,0.00,3316.00,3,Card,CONFIRMED,2026-08-26T07:13:44.383781+00:00
TL-ORD-F425801CD4,,sess_905ca81f3b3f42da,1210.00,0.00,0.00,1210.00,2,Card,CONFIRMED,2026-08-26T06:58:52.859535+00:00
TL-ORD-36FD04F6CB,9425,sess_1960e620ecb04989,3143.00,0.00,0.00,3143.00,2,Card,CONFIRMED,2026-08-26T06:49:27.347409+00:00
TL-ORD-F07153BC1D,11959,sess_439b241fa375452e,2388.00,358.20,0.00,2029.80,4,NetBanking,CONFIRMED,2026-08-26T06:41:32.206758+00:00
TL-ORD-4D59B06153,9130,sess_ecd28a05f27a4c97,1847.00,277.05,0.00,1569.95,3,NetBanking,CONFIRMED,2026-08-26T06:37:42.181035+00:00
TL-ORD-83CF1777CC,10691,sess_b94bfdcf26464fc2,2999.00,0.00,0.00,2999.00,3,UPI,CONFIRMED,2026-08-26T06:36:57.489039+00:00
TL-ORD-15D699DFE0,11901,sess_7d9f17e3ce774999,2450.00,0.00,0.00,2450.00,3,Card,CONFIRMED,2026-08-26T06:34:37.429472+00:00
TL-ORD-E1DCDFD0C3,11366,sess_e383cea083cd4bb3,2839.00,0.00,0.00,2839.00,4,COD,CONFIRMED,2026-08-26T06:31:31.736989+00:00
TL-ORD-00DF1ADEDB,8634,sess_951ddc82ffec4468,779.00,116.85,99.00,761.15,2,NetBanking,CONFIRMED,2026-08-26T06:27:28.998061+00:00
TL-ORD-17B5448182,11454,sess_8a6eb40eedbf4ff1,5659.00,848.85,0.00,4810.15,2,COD,CONFIRMED,2026-08-26T06:02:42.841030+00:00
TL-ORD-7F0B76B01B,7042,sess_dded20e29ce848c3,3712.00,556.80,0.00,3155.20,2,COD,CONFIRMED,2026-08-26T05:57:29.357533+00:00
TL-ORD-BE20B08B99,9043,sess_aae7130e08134faa,2781.00,417.15,0.00,2363.85,2,COD,CONFIRMED,2026-08-26T05:56:30.902161+00:00
TL-ORD-58C09037E5,11983,sess_5e8f302db98944fb,1018.00,0.00,0.00,1018.00,5,UPI,CONFIRMED,2026-08-26T05:32:16.684370+00:00
TL-ORD-CAC2AA2830,9373,sess_973a62b1089a45dd,4596.00,689.40,0.00,3906.60,3,Card,CONFIRMED,2026-08-26T05:25:05.750895+00:00
TL-ORD-5CA4E9C9AA,9633,sess_f2c2aa9d148747b2,1339.00,0.00,0.00,1339.00,3,Card,CONFIRMED,2026-08-26T05:24:23.016117+00:00
TL-ORD-C9F0E8F93B,,sess_01315f1722b74899,1068.00,0.00,0.00,1068.00,4,Card,CONFIRMED,2026-08-26T04:59:56.533159+00:00
TL-ORD-7853EADC24,9500,sess_5ad302af9a0d4e51,4965.00,744.75,0.00,4220.25,4,NetBanking,CONFIRMED,2026-08-26T04:53:38.223060+00:00
TL-ORD-5C10F824C4,9833,sess_aa498d48654942a7,1604.00,240.60,0.00,1363.40,3,UPI,CONFIRMED,2026-08-26T04:44:39.508258+00:00
TL-ORD-DD3EE21FE2,6300,sess_194d22ed3fe4494f,1906.00,285.90,0.00,1620.10,3,COD,CONFIRMED,2026-08-26T04:30:29.735387+00:00
TL-ORD-C59FBE114D,,sess_9c3c8e5a21d244a6,3499.00,0.00,0.00,3499.00,3,Card,CONFIRMED,2026-08-26T04:21:35.765832+00:00
TL-ORD-10A969B55E,10862,sess_c1e4b8dd33bb463b,3367.00,505.05,0.00,2861.95,3,UPI,CONFIRMED,2026-08-26T04:16:35.750011+00:00
TL-ORD-25448B105D,8462,sess_141b1362fb924445,1604.00,240.60,0.00,1363.40,3,UPI,CONFIRMED,2026-08-26T04:13:07.829910+00:00
TL-ORD-B9AF0F45B5,,sess_ab5221dffefe4e83,1664.00,249.60,0.00,1414.40,3,Card,CONFIRMED,2026-08-26T03:55:40.941761+00:00
TL-ORD-E0E1156970,9332,sess_7c72cb6842cf4fba,4700.00,705.00,0.00,3995.00,3,COD,CONFIRMED,2026-08-26T03:46:56.351746+00:00
TL-ORD-2064BE0FFD,,sess_ae318e8af9c64234,3471.00,0.00,0.00,3471.00,3,Card,CONFIRMED,2026-08-26T03:39:22.086193+00:00
TL-ORD-C577D9E226,9603,sess_f03e516207434c45,3316.00,0.00,0.00,3316.00,3,UPI,CONFIRMED,2026-08-26T03:28:14.160264+00:00
TL-ORD-6A6006CAC3,8286,sess_72279573b6844c64,3621.00,0.00,0.00,3621.00,3,NetBanking,CONFIRMED,2026-08-26T03:21:11.115148+00:00
TL-ORD-0B835AA8D7,,sess_9fa49ab82f4748a3,2450.00,0.00,0.00,2450.00,3,COD,CONFIRMED,2026-08-26T03:14:07.099554+00:00
TL-ORD-C082CF9F2A,6436,sess_5f91f071318a405b,1103.00,165.45,0.00,937.55,5,COD,CONFIRMED,2026-08-26T03:08:25.039560+00:00
TL-ORD-4CCFA2A94D,9043,sess_adc8df1c1fb44f8b,2142.00,0.00,0.00,2142.00,3,Card,CONFIRMED,2026-08-26T02:52:19.234484+00:00
TL-ORD-FF6E74F2C2,8066,sess_c14c30d1dbe7485f,3361.00,0.00,0.00,3361.00,4,UPI,CONFIRMED,2026-08-26T02:50:28.966746+00:00
TL-ORD-87B6985481,6028,sess_499f266014cf4453,2640.00,396.00,0.00,2244.00,3,Card,CONFIRMED,2026-08-26T02:48:25.733378+00:00
TL-ORD-43BA4C85F6,,sess_d253964950724b87,3008.00,0.00,0.00,3008.00,3,UPI,CONFIRMED,2026-08-26T02:37:09.575907+00:00
TL-ORD-EBF3FBF238,,sess_c8c78f9db4b84cdd,1018.00,0.00,0.00,1018.00,5,NetBanking,CONFIRMED,2026-08-26T02:31:07.627114+00:00
TL-ORD-E619171760,10254,sess_5cc6d07f8d7f4286,5499.00,824.85,0.00,4674.15,3,NetBanking,CONFIRMED,2026-08-26T02:21:34.052946+00:00
TL-ORD-B732B5B3BF,9696,sess_b69970dd13504a52,4897.00,0.00,0.00,4897.00,3,NetBanking,CONFIRMED,2026-08-26T01:55:01.509992+00:00
TL-ORD-30EC6EE150,6448,sess_fbb79e4f07a34e2a,999.00,149.85,0.00,849.15,2,NetBanking,CONFIRMED,2026-08-26T01:50:59.384411+00:00
TL-ORD-EF870EBC26,9717,sess_240b6e3f27df4bb9,1899.00,284.85,0.00,1614.15,2,NetBanking,CONFIRMED,2026-08-26T01:31:36.241855+00:00
TL-ORD-94910421E0,11144,sess_900b06a9a85347f5,1199.00,0.00,0.00,1199.00,2,COD,CONFIRMED,2026-08-26T00:58:48.813366+00:00
TL-ORD-12E0C44DC1,,sess_803d97d22e7943f8,5421.00,813.15,0.00,4607.85,4,Card,CONFIRMED,2026-08-26T00:39:16.986470+00:00
TL-ORD-1E42AD859A,11007,sess_0a4d198691154e1b,577.00,86.55,99.00,589.45,2,NetBanking,CONFIRMED,2026-08-26T00:36:56.667203+00:00
TL-ORD-566A38EE49,7015,sess_7e83272d86fd4b2f,1103.00,165.45,0.00,937.55,5,NetBanking,CONFIRMED,2026-08-26T00:34:24.921088+00:00
TL-ORD-9E33347BA2,11089,sess_404a57bee0184e99,1844.00,276.60,0.00,1567.40,2,UPI,CONFIRMED,2026-08-26T00:17:03.829714+00:00
TL-ORD-EF2C737083,7143,sess_99d81a441e264fae,4072.00,0.00,0.00,4072.00,2,Card,CONFIRMED,2026-08-26T00:15:11.515585+00:00
TL-ORD-8A11A585B9,6179,sess_892658c2bb844fb5,1210.00,181.50,0.00,1028.50,2,Card,CONFIRMED,2026-08-26T00:05:49.521770+00:00
TL-ORD-9891E12A27,9338,sess_d0fdf71da16b4c45,1170.00,0.00,0.00,1170.00,5,COD,CONFIRMED,2026-08-26T00:01:34.124439+00:00
TL-ORD-76FCF36B5B,7682,sess_a1925ab4b0d34133,1617.00,0.00,0.00,1617.00,3,NetBanking,CONFIRMED,2026-08-25T23:53:41.501310+00:00
TL-ORD-AA5FB2DAEE,8286,sess_908c716aeae64e86,1899.00,0.00,0.00,1899.00,2,Card,CONFIRMED,2026-08-25T23:51:27.202116+00:00
TL-ORD-B6D0355FE5,7182,sess_93c08e34d1d24719,2769.00,415.35,0.00,2353.65,2,COD,CONFIRMED,2026-08-25T23:43:28.870058+00:00
TL-ORD-4E55D3F5A3,10161,sess_0078409e4e484f55,4992.00,0.00,0.00,4992.00,2,NetBanking,CONFIRMED,2026-08-25T23:41:12.356653+00:00
TL-ORD-F0681D4C13,11148,sess_624bcc03ea0f413d,999.00,149.85,0.00,849.15,2,Card,CONFIRMED,2026-08-25T23:27:44.268062+00:00
TL-ORD-A5F44C073A,10135,sess_bc12e222b2884be6,3499.00,524.85,0.00,2974.15,3,COD,CONFIRMED,2026-08-25T23:15:50.105546+00:00
TL-ORD-FF920B7C86,,sess_295cc1abaff14206,779.00,116.85,99.00,761.15,2,COD,CONFIRMED,2026-08-25T23:09:24.084043+00:00
TL-ORD-631AE04710,,sess_78e0450c87164f17,1971.00,0.00,0.00,1971.00,3,UPI,CONFIRMED,2026-08-25T23:05:21.410109+00:00
TL-ORD-17D31B3CCC,,sess_6d5003a190e34672,1339.00,0.00,0.00,1339.00,3,Card,CONFIRMED,2026-08-25T23:00:21.163041+00:00
TL-ORD-8565E4D3B9,9787,sess_1012f92944364a6d,2438.00,0.00,0.00,2438.00,3,COD,CONFIRMED,2026-08-25T22:59:01.331933+00:00
TL-ORD-5CFE89E729,6365,sess_8d7fd63c54ae4199,1251.00,0.00,0.00,1251.00,3,COD,CONFIRMED,2026-08-25T21:54:00.373719+00:00
TL-ORD-C1A77E3C8D,,sess_87f575923e784161,4759.00,713.85,0.00,4045.15,4,NetBanking,CONFIRMED,2026-08-25T21:32:06.714661+00:00
TL-ORD-AC232700E3,6887,sess_7fe5bb9d345b49d2,1210.00,181.50,0.00,1028.50,2,UPI,CONFIRMED,2026-08-25T21:30:52.355498+00:00
TL-ORD-30A4B1D992,,sess_48b43a05eb914ac3,2499.00,374.85,0.00,2124.15,3,UPI,CONFIRMED,2026-08-25T21:19:46.016450+00:00
TL-ORD-0BF12325CE,11555,sess_f042b48d3b024cc1,3985.00,597.75,0.00,3387.25,3,Card,CONFIRMED,2026-08-25T21:17:49.507634+00:00
TL-ORD-408F46E3CD,,sess_18d655d1e79e4f43,7008.00,0.00,0.00,7008.00,3,COD,CONFIRMED,2026-08-25T21:14:58.102772+00:00
TL-ORD-F143DC7BDF,,sess_b94dbc890ddb4c48,956.00,0.00,99.00,1055.00,4,UPI,CONFIRMED,2026-08-25T20:35:54.666882+00:00
TL-ORD-010D557593,,sess_1a24c2dafa454e02,4999.00,0.00,0.00,4999.00,3,COD,CONFIRMED,2026-08-25T20:31:54.491481+00:00
TL-ORD-8BB5E156EF,,sess_f57137f271794068,1664.00,0.00,0.00,1664.00,3,UPI,CONFIRMED,2026-08-25T20:25:37.562947+00:00
TL-ORD-6CE77A0588,8833,sess_b99090d62dcc4c6b,2450.00,367.50,0.00,2082.50,3,COD,CONFIRMED,2026-08-25T20:20:13.455555+00:00
TL-ORD-1B816B0EC1,10204,sess_c36f787bed3b44a7,3024.00,0.00,0.00,3024.00,5,NetBanking,CONFIRMED,2026-08-25T20:14:23.919115+00:00
TL-ORD-5A82309226,8910,sess_6c119db02cfc43a9,4869.00,0.00,0.00,4869.00,3,Card,CONFIRMED,2026-08-25T19:59:42.978807+00:00
TL-ORD-5ED1D46AA6,6125,sess_57a118e90b9748b8,3294.00,494.10,0.00,2799.90,4,Card,CONFIRMED,2026-08-25T19:59:28.476154+00:00
TL-ORD-2EA6A48035,11218,sess_468bcfaa299b4d22,7844.00,0.00,0.00,7844.00,2,Card,CONFIRMED,2026-08-25T19:55:29.353610+00:00
TL-ORD-44ADE173E1,8145,sess_547992a41d7f4a00,1107.00,0.00,0.00,1107.00,4,Card,CONFIRMED,2026-08-25T19:43:52.681873+00:00
TL-ORD-3B65D5A511,7437,sess_8ba4e628e4234986,848.00,127.20,99.00,819.80,6,NetBanking,CONFIRMED,2026-08-25T19:20:41.364561+00:00
TL-ORD-D88187E3C2,,sess_f39fd6411bf14af7,1044.00,0.00,0.00,1044.00,3,COD,CONFIRMED,2026-08-25T19:13:58.894126+00:00
TL-ORD-3CD28417FA,11598,sess_d6c94de296924727,1506.00,225.90,0.00,1280.10,3,NetBanking,CONFIRMED,2026-08-25T19:10:48.563802+00:00
TL-ORD-C100C039B2,,sess_24e6b5361cdf4c4f,3559.00,0.00,0.00,3559.00,2,NetBanking,CONFIRMED,2026-08-25T18:57:33.063416+00:00
TL-ORD-C81A54B014,10684,sess_d55a5fee9d134601,2622.00,0.00,0.00,2622.00,3,NetBanking,CONFIRMED,2026-08-25T18:54:09.221065+00:00
TL-ORD-3804CE056D,,sess_e0a262db5dcb49e5,2464.00,0.00,0.00,2464.00,3,Card,CONFIRMED,2026-08-25T18:52:20.553277+00:00
TL-ORD-04975310FC,6708,sess_36323c0e40044140,3670.00,0.00,0.00,3670.00,3,Card,CONFIRMED,2026-08-25T18:42:11.308381+00:00
TL-ORD-7C36CAA7F7,6659,sess_0d173b5e56dc4707,3674.00,551.10,0.00,3122.90,5,COD,CONFIRMED,2026-08-25T18:31:57.876104+00:00
TL-ORD-6BCC403B33,,sess_0fcecce3222443e3,1299.00,194.85,0.00,1104.15,3,NetBanking,CONFIRMED,2026-08-25T18:27:56.046779+00:00
TL-ORD-1020FC2339,8173,sess_1f4ae2a0865a4e5d,829.00,0.00,99.00,928.00,6,NetBanking,CONFIRMED,2026-08-25T18:25:10.611082+00:00
TL-ORD-5F96631458,,sess_d13de938d8f8427f,2640.00,396.00,0.00,2244.00,3,COD,CONFIRMED,2026-08-25T18:12:32.403144+00:00
TL-ORD-5808059B83,,sess_424fa39563204980,984.00,0.00,99.00,1083.00,5,Card,CONFIRMED,2026-08-25T18:03:13.843990+00:00
TL-ORD-BC47468C6A,,sess_3aa68dd218f44613,2662.00,399.30,0.00,2262.70,2,UPI,CONFIRMED,2026-08-25T17:49:03.079864+00:00
TL-ORD-2F99929D5F,,sess_8c4f5752fd0e45ed,4817.00,722.55,0.00,4094.45,2,NetBanking,CONFIRMED,2026-08-25T17:40:38.037201+00:00
TL-ORD-6A1CB688EC,9725,sess_793dadbb959642a4,3471.00,520.65,0.00,2950.35,3,UPI,CONFIRMED,2026-08-25T17:38:03.008106+00:00
TL-ORD-D1F4CBA3C6,8655,sess_d0d61aa6d1364364,1107.00,166.05,0.00,940.95,4,UPI,CONFIRMED,2026-08-25T17:13:36.455939+00:00
TL-ORD-0185F06F50,8959,sess_a3798b29ada44974,1270.00,190.50,0.00,1079.50,5,UPI,CONFIRMED,2026-08-25T17:04:17.641712+00:00
TL-ORD-16575EB518,7332,sess_3bd3f380e30249ec,2799.00,0.00,0.00,2799.00,2,NetBanking,CONFIRMED,2026-08-25T16:56:18.442515+00:00
TL-ORD-331E728A2E,9168,sess_7d1cfd62d9c84063,2438.00,365.70,0.00,2072.30,3,COD,CONFIRMED,2026-08-25T16:33:16.692935+00:00
TL-ORD-442AA945F1,,sess_d9e6b07b2d9f4c4a,848.00,127.20,99.00,819.80,6,COD,CONFIRMED,2026-08-25T16:26:50.378476+00:00
TL-ORD-4DFB52BD22,11704,sess_ad65de04357b4b2f,4299.00,0.00,0.00,4299.00,2,COD,CONFIRMED,2026-08-25T16:25:04.867524+00:00
TL-ORD-D706E52258,6497,sess_ef4780732ab646e8,956.00,143.40,99.00,911.60,4,UPI,CONFIRMED,2026-08-25T16:21:08.019945+00:00
TL-ORD-34E1E978B3,8400,sess_8b4e5ccc16294d1e,4079.00,0.00,0.00,4079.00,2,COD,CONFIRMED,2026-08-25T16:01:44.508556+00:00
TL-ORD-9559B2A257,11845,sess_51991fcf900e4243,2268.00,340.20,0.00,1927.80,3,UPI,CONFIRMED,2026-08-25T15:57:59.017903+00:00
TL-ORD-A7A888CD25,9849,sess_4c4a7b9b784445c9,6489.00,0.00,0.00,6489.00,2,Card,CONFIRMED,2026-08-25T15:38:58.294966+00:00
TL-ORD-1CC036AEB8,10878,sess_793b7bcbafeb4a0a,3582.00,0.00,0.00,3582.00,4,COD,CONFIRMED,2026-08-25T15:32:26.986590+00:00
TL-ORD-7694D5D9A2,9817,sess_ac3fe399cd374df4,3361.00,0.00,0.00,3361.00,4,Card,CONFIRMED,2026-08-25T15:20:45.172734+00:00
TL-ORD-47E346A08A,,sess_5524619f9efd402e,956.00,0.00,99.00,1055.00,4,COD,CONFIRMED,2026-08-25T15:18:32.840439+00:00
TL-ORD-05AB8CE29E,8993,sess_44b65f83bbc34848,1844.00,0.00,0.00,1844.00,2,Card,CONFIRMED,2026-08-25T15:00:07.242124+00:00
TL-ORD-B59FCF0CC0,11179,sess_6b78806eaf8445db,1179.00,0.00,0.00,1179.00,2,UPI,CONFIRMED,2026-08-25T14:53:06.608123+00:00
TL-ORD-C5DCB7CE2A,9665,sess_49b4242e64c74a38,6594.00,989.10,0.00,5604.90,3,UPI,CONFIRMED,2026-08-25T14:42:56.609734+00:00
TL-ORD-069818EB15,,sess_2e634092b2f74c08,2511.00,0.00,0.00,2511.00,2,COD,CONFIRMED,2026-08-25T14:32:46.779130+00:00
TL-ORD-BD14BC7F31,6687,sess_ffb50ef6c44f40b2,3024.00,453.60,0.00,2570.40,5,Card,CONFIRMED,2026-08-25T14:25:44.794749+00:00
TL-ORD-7B234D54B2,11066,sess_a15f76ec51e445a3,2116.00,317.40,0.00,1798.60,2,COD,CONFIRMED,2026-08-25T14:24:58.866811+00:00
TL-ORD-A889FF4768,8092,sess_670db95ab6fe4914,1875.00,281.25,0.00,1593.75,4,COD,CONFIRMED,2026-08-25T14:24:04.423191+00:00
TL-ORD-07A8AEFFA9,7643,sess_06a216b1011c4b4c,4299.00,0.00,0.00,4299.00,2,Card,CONFIRMED,2026-08-25T14:21:47.541272+00:00
TL-ORD-6037860B99,6963,sess_a0b66ee9321c49d1,1791.00,0.00,0.00,1791.00,3,Card,CONFIRMED,2026-08-25T14:21:19.136524+00:00
TL-ORD-4CC041383C,6611,sess_f77b267c8075497e,1875.00,0.00,0.00,1875.00,4,Card,CONFIRMED,2026-08-25T14:13:07.354656+00:00
TL-ORD-FC33BF302C,10762,sess_92f6be6e350b4c8c,1179.00,0.00,0.00,1179.00,2,Card,CONFIRMED,2026-08-25T14:07:19.594622+00:00
TL-ORD-05A30A80DA,9189,sess_7fa8557ce5104556,894.00,134.10,99.00,858.90,2,NetBanking,CONFIRMED,2026-08-25T13:18:15.582324+00:00
TL-ORD-DE44A26966,8341,sess_f9ac4c735b7349f8,3316.00,497.40,0.00,2818.60,3,NetBanking,CONFIRMED,2026-08-25T13:14:09.011598+00:00
TL-ORD-267534BA9A,7829,sess_399bf7ea19644524,2637.00,395.55,0.00,2241.45,3,Card,CONFIRMED,2026-08-25T13:12:12.719595+00:00
TL-ORD-AA9080D6E4,7709,sess_2c470ed4e3ef4c74,4869.00,0.00,0.00,4869.00,3,Card,CONFIRMED,2026-08-25T13:07:35.901547+00:00
TL-ORD-43CBE9A09B,7149,sess_9d51d0d792be464e,1772.00,265.80,0.00,1506.20,6,COD,CONFIRMED,2026-08-25T13:03:37.263142+00:00
TL-ORD-5AA04588D8,,sess_81f942335843439a,3670.00,0.00,0.00,3670.00,3,COD,CONFIRMED,2026-08-25T13:03:09.674811+00:00
