session_id,user_id,device_type,experiment_variant,session_start_time,session_date
sess_33e06103efdc4399,,mobile,treatment_ai_search,2026-09-12 16:44:14.309055,2026-09-12
sess_fe1188508df64fa3,10673.0,desktop,control_keyword,2026-09-09 09:55:49.894604,2026-09-09
sess_059f7e75ce804610,6007.0,mobile,treatment_ai_search,2026-09-10 00:52:18.130914,2026-09-10
sess_2d6555d4f95643ce,11456.0,mobile,control_keyword,2026-09-06 06:31:22.583898,2026-09-06
sess_77f6f410b8104056,9482.0,mobile,treatment_ai_search,2026-09-09 18:40:24.696658,2026-09-09
sess_c614a74401be41ce,6840.0,mobile,control_keyword,2026-09-11 15:09:11.175378,2026-09-11
sess_d8be5995d0454e08,6046.0,mobile,treatment_ai_search,2026-09-05 23:11:50.440230,2026-09-05
sess_337b6c5ae22441e9,7841.0,mobile,control_keyword,2026-08-23 05:02:36.432498,2026-08-23
sess_6e240f61c894402c,9055.0,desktop,treatment_ai_search,2026-09-03 11:38:50.635046,2026-09-03
sess_8115896f187e48be,9560.0,mobile,control_keyword,2026-09-12 12:03:38.101164,2026-09-12
sess_f3894ece36514d07,9301.0,mobile,treatment_ai_search,2026-08-24 09:01:06.722344,2026-08-24
sess_656273f9996947d2,9902.0,desktop,control_keyword,2026-08-28 16:08:46.140948,2026-08-28
sess_1db7c9ad388e4b18,11708.0,desktop,treatment_ai_search,2026-09-06 16:57:25.512281,2026-09-06
sess_413a770776b24a63,,desktop,control_keyword,2026-08-18 03:26:46.136132,2026-08-18
sess_0e32979a6cf4476e,9690.0,desktop,treatment_ai_search,2026-09-10 17:40:58.228812,2026-09-10
sess_e42c62c3c7b54d5d,11209.0,desktop,control_keyword,2026-08-31 19:30:52.796044,2026-08-31
sess_a78dddbcedc14c2e,9852.0,mobile,treatment_ai_search,2026-08-23 12:59:43.923815,2026-08-23
sess_16c6e3d28e2348db,,mobile,control_keyword,2026-09-09 21:51:11.969478,2026-09-09
sess_43dc8fc006284ca6,6255.0,desktop,treatment_ai_search,2026-09-09 15:18:55.790699,2026-09-09
sess_df30cafce58543e6,8316.0,desktop,control_keyword,2026-09-06 06:59:45.604458,2026-09-06
sess_8d9d5509945f4d72,,mobile,treatment_ai_search,2026-08-26 18:00:25.868073,2026-08-26
sess_c9d73524f01a4c4a,9883.0,tablet,control_keyword,2026-09-08 23:28:09.963614,2026-09-08
sess_8878e01770924bf8,8985.0,mobile,treatment_ai_search,2026-09-10 20:04:31.503869,2026-09-10
sess_017649af782d4aac,,mobile,control_keyword,2026-08-21 10:44:34.451553,2026-08-21
sess_cc78d93bcac04c67,9327.0,desktop,treatment_ai_search,2026-08-15 01:30:04.300391,2026-08-15
sess_b974b1b2444241ed,6430.0,mobile,control_keyword,2026-08-24 16:49:01.818924,2026-08-24
sess_86d743ef491c4489,,mobile,treatment_ai_search,2026-08-16 06:11:03.442372,2026-08-16
sess_3d7d23b89d79474e,,mobile,control_keyword,2026-09-05 05:29:05.815614,2026-09-05
sess_0fe6f509bbf24d41,,desktop,treatment_ai_search,2026-09-11 18:53:10.632443,2026-09-11
sess_1dc972cc8f3d40bf,10162.0,mobile,control_keyword,2026-08-17 16:30:30.744226,2026-08-17
sess_acdbec35e7164e55,,desktop,treatment_ai_search,2026-08-15 17:27:55.468224,2026-08-15
sess_cb0922cb42914ed7,,mobile,control_keyword,2026-09-08 01:05:05.688871,2026-09-08
sess_6238cf9e15dc446e,,desktop,treatment_ai_search,2026-08-17 06:39:36.095677,2026-08-17
sess_d62cc98fd6e34468,8797.0,mobile,control_keyword,2026-09-11 05:43:59.978451,2026-09-11
sess_c2ed0b950269422d,6998.0,desktop,treatment_ai_search,2026-09-02 07:49:58.043023,2026-09-02
sess_fa868746139b45e4,,mobile,control_keyword,2026-08-20 03:40:23.147521,2026-08-20
sess_0710352aa2e54bba,8160.0,desktop,treatment_ai_search,2026-08-26 05:28:18.102756,2026-08-26
sess_3bff4e9719a74d7a,9314.0,mobile,control_keyword,2026-08-30 18:59:32.090419,2026-08-30
sess_1e4812a869034d3a,8157.0,mobile,treatment_ai_search,2026-09-08 07:04:02.376798,2026-09-08
sess_e334a343f7b84aff,11228.0,mobile,control_keyword,2026-08-29 01:34:54.754062,2026-08-29
sess_e2e303afa9c64c07,8139.0,mobile,treatment_ai_search,2026-09-01 09:52:24.032288,2026-09-01
sess_793a0ce300964540,,desktop,control_keyword,2026-08-15 03:05:20.747781,2026-08-15
sess_966fdcb1056e4742,,desktop,treatment_ai_search,2026-09-11 13:17:06.484432,2026-09-11
sess_6be92b19712346d2,8018.0,mobile,control_keyword,2026-09-10 15:18:28.705775,2026-09-10
sess_c957254165a84e30,11812.0,desktop,treatment_ai_search,2026-08-15 07:16:36.457438,2026-08-15
sess_06c378dc25d54fd7,7402.0,mobile,control_keyword,2026-08-19 20:02:50.301149,2026-08-19
sess_a619fa51f5a840a1,7571.0,mobile,treatment_ai_search,2026-09-07 18:28:13.026941,2026-09-07
sess_2eadf2b679e34010,,desktop,control_keyword,2026-08-20 11:48:28.712461,2026-08-20
sess_1ae2be27a07c495f,6951.0,desktop,treatment_ai_search,2026-09-04 17:19:03.326473,2026-09-04
sess_22e218fbd5ca4b6c,11357.0,mobile,control_keyword,2026-08-19 11:19:09.334243,2026-08-19
sess_98c01fd391c940a0,7543.0,desktop,treatment_ai_search,2026-08-24 05:17:19.037346,2026-08-24
sess_a14396d4821e485c,8118.0,mobile,control_keyword,2026-08-27 08:02:38.997584,2026-08-27
sess_92432f4c68a74110,9682.0,mobile,treatment_ai_search,2026-09-04 12:04:44.755774,2026-09-04
sess_453a2b07115546df,10410.0,desktop,control_keyword,2026-08-27 10:39:29.476166,2026-08-27
sess_8ac21eca4ad5410e,7459.0,desktop,treatment_ai_search,2026-09-09 12:03:58.088470,2026-09-09
sess_b204bf42f7054bcf,9024.0,mobile,control_keyword,2026-09-04 18:27:01.994668,2026-09-04
sess_a90740ee77494941,,desktop,treatment_ai_search,2026-08-18 04:12:39.726228,2026-08-18
sess_8a3c6ee6531a45d5,10637.0,mobile,control_keyword,2026-08-27 23:16:42.755956,2026-08-27
sess_19bcf8b28c4a4d02,,tablet,treatment_ai_search,2026-08-21 07:54:47.222687,2026-08-21
sess_67e1ce4f482843f6,10022.0,mobile,control_keyword,2026-09-10 19:23:35.309486,2026-09-10
sess_c71b599c6a624029,9338.0,mobile,treatment_ai_search,2026-09-13 17:42:33.722953,2026-09-13
sess_6073c1ea56ac4d56,11445.0,tablet,control_keyword,2026-08-17 13:59:04.893158,2026-08-17
sess_1a91f244d8eb48bb,,mobile,treatment_ai_search,2026-08-26 04:16:08.951795,2026-08-26
sess_2e738027e1a54e91,10403.0,mobile,control_keyword,2026-08-15 09:32:31.007700,2026-08-15
sess_34f86887110f469b,,mobile,treatment_ai_search,2026-09-09 18:32:10.007178,2026-09-09
sess_6656c813f7064311,,desktop,control_keyword,2026-08-20 21:39:02.416946,2026-08-20
sess_ce5a36785fce4faf,8605.0,mobile,treatment_ai_search,2026-09-06 14:02:33.695014,2026-09-06
sess_c8facf35c31a4ab5,10673.0,mobile,control_keyword,2026-08-16 20:16:28.726825,2026-08-16
sess_160a9c00bf6c4d09,9353.0,desktop,treatment_ai_search,2026-08-16 07:48:15.365224,2026-08-16
sess_cb725b3a42bf4652,10200.0,mobile,control_keyword,2026-09-01 21:01:32.243518,2026-09-01
sess_c57b40ab99104dde,,desktop,treatment_ai_search,2026-09-13 03:51:30.569198,2026-09-13
sess_62e4a79909684353,7676.0,desktop,control_keyword,2026-08-31 22:30:53.900163,2026-08-31
sess_b266c71840084dba,11425.0,mobile,treatment_ai_search,2026-09-04 15:07:13.334349,2026-09-04
sess_e14fba63a6304da9,10601.0,tablet,control_keyword,2026-08-26 08:12:16.822906,2026-08-26
sess_0a6bcf5ece5d4f3d,,desktop,treatment_ai_search,2026-08-21 02:34:07.308848,2026-08-21
sess_2807ac6410fa41bf,,mobile,control_keyword,2026-08-30 20:40:51.262491,2026-08-30
sess_4fb95428d23d4edb,8848.0,mobile,treatment_ai_search,2026-08-19 05:06:12.609406,2026-08-19
sess_772e830ff46c48bf,,desktop,control_keyword,2026-08-19 18:08:41.274921,2026-08-19
sess_8f132115aba7404c,6194.0,mobile,treatment_ai_search,2026-08-18 02:45:54.404513,2026-08-18
sess_15295f5d1ccc4383,,mobile,control_keyword,2026-09-09 02:14:09.490601,2026-09-09
sess_9de03928c60244f4,,desktop,treatment_ai_search,2026-08-30 09:36:19.560698,2026-08-30
sess_42981930d4884014,,mobile,control_keyword,2026-08-25 21:51:47.453793,2026-08-25
sess_6f8fb2142f754da4,9335.0,tablet,treatment_ai_search,2026-09-02 11:09:26.999254,2026-09-02
sess_e5773ca7a61a48b2,9580.0,mobile,control_keyword,2026-08-27 00:01:59.432317,2026-08-27
sess_a7901233baa94d6e,10721.0,desktop,treatment_ai_search,2026-09-10 13:43:43.449336,2026-09-10
sess_3da5b494c25e40ed,9585.0,mobile,control_keyword,2026-08-18 18:38:56.785437,2026-08-18
sess_c1d87ab4fa814dfc,,desktop,treatment_ai_search,2026-08-16 22:27:36.625536,2026-08-16
sess_b3985f83eda046fe,,mobile,control_keyword,2026-08-29 00:15:27.683595,2026-08-29
sess_0939d3f86fac45ad,10204.0,mobile,treatment_ai_search,2026-08-29 19:21:24.156024,2026-08-29
sess_e8266c12bce74130,8667.0,desktop,control_keyword,2026-08-21 12:08:20.291099,2026-08-21
sess_8524377dfda944f3,8011.0,mobile,treatment_ai_search,2026-09-05 23:11:17.214945,2026-09-05
sess_56eab089443e4e3b,10076.0,mobile,control_keyword,2026-09-04 05:46:17.574460,2026-09-04
sess_b55341d9e7714ae0,9428.0,desktop,treatment_ai_search,2026-09-03 22:42:33.161642,2026-09-03
sess_0449fea0363f4555,9220.0,mobile,control_keyword,2026-09-12 13:11:45.412931,2026-09-12
sess_a84ae240a94f48be,7811.0,tablet,treatment_ai_search,2026-08-22 04:01:44.717522,2026-08-22
sess_a95e8051bd364512,10600.0,mobile,control_keyword,2026-08-27 02:40:35.432913,2026-08-27
sess_ea73945799764471,,mobile,treatment_ai_search,2026-09-07 16:45:01.893213,2026-09-07
sess_cba8f433273a47b8,9729.0,mobile,control_keyword,2026-08-26 16:40:58.314218,2026-08-26
sess_ed2b753ce20c407c,10115.0,mobile,treatment_ai_search,2026-09-12 21:32:06.997286,2026-09-12
sess_3a2ca6c76f6c4082,11627.0,desktop,control_keyword,2026-08-15 08:48:06.304840,2026-08-15
sess_62738c4120af45b4,7011.0,mobile,treatment_ai_search,2026-09-08 00:38:47.347564,2026-09-08
sess_6741ac3232434f26,11686.0,desktop,control_keyword,2026-09-09 05:53:56.904406,2026-09-09
sess_de5b6fbcd50a44b2,8767.0,desktop,treatment_ai_search,2026-09-08 07:18:08.750172,2026-09-08
sess_f15b9d5b7e46471a,7144.0,mobile,control_keyword,2026-08-21 07:58:23.601770,2026-08-21
sess_e785d66ecf864d40,10182.0,mobile,treatment_ai_search,2026-09-06 03:23:51.430873,2026-09-06
sess_9c3c8e5a21d244a6,,mobile,control_keyword,2026-08-26 04:19:16.765832,2026-08-26
sess_c67b80dd92aa449a,,mobile,treatment_ai_search,2026-08-28 00:13:18.223188,2026-08-28
sess_3d5d752ddc58432e,7471.0,mobile,control_keyword,2026-08-18 13:35:46.479976,2026-08-18
sess_7aaf3d21720d4e84,7199.0,desktop,treatment_ai_search,2026-08-30 16:57:02.999220,2026-08-30
sess_25d02fa18c4f4284,11581.0,desktop,control_keyword,2026-08-25 01:26:22.847431,2026-08-25
sess_c180bc445783435c,11038.0,mobile,treatment_ai_search,2026-09-04 08:43:46.117281,2026-09-04
sess_9381270678f24713,10511.0,mobile,control_keyword,2026-09-03 14:08:23.050607,2026-09-03
sess_12e76e51c5e0448a,,desktop,treatment_ai_search,2026-08-20 06:01:46.775910,2026-08-20
sess_c6d4ad3e218d40a5,9465.0,mobile,control_keyword,2026-08-25 07:51:06.896291,2026-08-25
sess_6b34ef06b9d24e73,9538.0,desktop,treatment_ai_search,2026-08-31 21:04:49.582763,2026-08-31
sess_825133be4d264bbc,8559.0,mobile,control_keyword,2026-09-09 14:40:13.788155,2026-09-09
sess_94ec4be71b2b440a,10333.0,mobile,treatment_ai_search,2026-08-26 11:30:28.206505,2026-08-26
sess_d1a2b82c2dd24dd5,11628.0,desktop,control_keyword,2026-08-29 19:12:51.905384,2026-08-29
sess_a8f4233402824810,10296.0,mobile,treatment_ai_search,2026-08-29 11:15:44.676184,2026-08-29
sess_c390194d9b1241ff,,mobile,control_keyword,2026-08-24 14:56:51.967107,2026-08-24
sess_5bf1fb263cee4366,10345.0,desktop,treatment_ai_search,2026-08-14 22:28:09.611126,2026-08-14
sess_c25e5c1f8b60419a,10247.0,mobile,control_keyword,2026-08-25 07:31:10.613334,2026-08-25
sess_c35fdd99b918477b,,tablet,treatment_ai_search,2026-08-25 06:40:47.358168,2026-08-25
sess_ab9f087ba03448d9,8665.0,mobile,control_keyword,2026-09-11 16:12:17.599511,2026-09-11
sess_8351f73343914c91,8030.0,desktop,treatment_ai_search,2026-08-21 14:14:30.655455,2026-08-21
sess_61db4c789eca4b90,8033.0,desktop,control_keyword,2026-09-01 14:18:13.697712,2026-09-01
sess_15bb0885c6d24493,7049.0,desktop,treatment_ai_search,2026-09-11 00:58:58.421710,2026-09-11
sess_f2ede110f10c4c2d,,mobile,control_keyword,2026-08-23 22:02:41.970732,2026-08-23
sess_00f005d10e9249ef,7572.0,mobile,treatment_ai_search,2026-08-18 18:38:06.132296,2026-08-18
sess_c367745127ce4d6b,6871.0,mobile,control_keyword,2026-08-25 16:35:13.001207,2026-08-25
sess_966e5a5afb584cd1,,desktop,treatment_ai_search,2026-08-30 19:46:31.935099,2026-08-30
sess_42d2ead365164be6,7562.0,mobile,control_keyword,2026-09-07 03:17:00.395025,2026-09-07
sess_34965055b6d242d7,8603.0,mobile,treatment_ai_search,2026-08-15 06:32:41.054533,2026-08-15
sess_c4808f71bbdb4ebe,8901.0,desktop,control_keyword,2026-08-22 02:32:43.067910,2026-08-22
sess_5afa66fd51304455,7994.0,mobile,treatment_ai_search,2026-09-05 07:56:46.751861,2026-09-05
sess_7fc57e5cc83b4c3f,8448.0,mobile,control_keyword,2026-09-05 22:06:08.753445,2026-09-05
sess_1fd0b4cd84d14a6d,,mobile,treatment_ai_search,2026-09-03 20:48:53.797801,2026-09-03
sess_c13a168f8ede44ed,6921.0,mobile,control_keyword,2026-08-20 21:52:54.824121,2026-08-20
sess_77740a3842eb44c8,9015.0,desktop,treatment_ai_search,2026-08-24 02:36:05.390153,2026-08-24
sess_822e8f3e918649bc,,mobile,control_keyword,2026-08-17 12:51:43.343682,2026-08-17
sess_012ce0ce19974fd2,11067.0,mobile,treatment_ai_search,2026-09-09 04:09:34.558314,2026-09-09
sess_5f44aa1a15344325,7074.0,mobile,control_keyword,2026-09-05 10:50:05.384986,2026-09-05
sess_cf69ea31f7974a5f,8329.0,mobile,treatment_ai_search,2026-08-22 07:46:11.344983,2026-08-22
sess_b41fd543c76b45dd,7964.0,mobile,control_keyword,2026-09-11 00:27:01.874953,2026-09-11
sess_eb8c4bc1f08e4153,6722.0,mobile,treatment_ai_search,2026-09-13 08:34:01.467396,2026-09-13
sess_24ee0e18ebfd4254,7527.0,mobile,control_keyword,2026-08-28 14:16:00.727970,2026-08-28
sess_3c8e8cfc89af4313,7318.0,mobile,treatment_ai_search,2026-08-25 21:22:43.707121,2026-08-25
sess_4abf88c68c834d28,7967.0,mobile,control_keyword,2026-09-02 09:16:40.880617,2026-09-02
sess_e42db928f2db4b5e,6666.0,mobile,treatment_ai_search,2026-08-23 03:50:31.676735,2026-08-23
sess_ccc0f33eb16846f8,7361.0,desktop,control_keyword,2026-09-08 02:04:20.584055,2026-09-08
sess_a8dcacd5f5274543,10494.0,mobile,treatment_ai_search,2026-09-07 09:57:29.420337,2026-09-07
sess_fe6f7776043a4e52,6426.0,desktop,control_keyword,2026-08-19 15:01:18.751621,2026-08-19
sess_6a413a2df30448d0,10583.0,mobile,treatment_ai_search,2026-08-22 11:28:03.130151,2026-08-22
sess_4b3e35e08ddb4adb,,mobile,control_keyword,2026-08-16 06:16:23.010154,2026-08-16
sess_2b7cbf978cd347b4,11090.0,mobile,treatment_ai_search,2026-08-31 07:28:42.625999,2026-08-31
sess_d497d18565d9476a,6988.0,mobile,control_keyword,2026-08-28 14:55:48.394517,2026-08-28
sess_de11b301bc224b2b,9910.0,desktop,treatment_ai_search,2026-08-28 06:33:46.968748,2026-08-28
sess_0d14fd1957624f7f,7578.0,desktop,control_keyword,2026-09-09 21:17:58.737428,2026-09-09
sess_0d8cde4936d140bc,,mobile,treatment_ai_search,2026-08-19 22:38:49.703602,2026-08-19
sess_958a656059054b24,,mobile,control_keyword,2026-09-01 02:49:57.938493,2026-09-01
sess_04d3e188f0144908,9235.0,mobile,treatment_ai_search,2026-08-31 07:32:17.079346,2026-08-31
sess_0112835ada7f4c87,7819.0,mobile,control_keyword,2026-09-12 10:56:25.242445,2026-09-12
sess_81a731d9ee024cdb,6127.0,mobile,treatment_ai_search,2026-08-17 06:45:02.509237,2026-08-17
sess_e1166493629b4ca7,,desktop,control_keyword,2026-09-12 08:35:08.998483,2026-09-12
sess_823a31d0b7804449,6298.0,mobile,treatment_ai_search,2026-08-16 05:09:07.227263,2026-08-16
sess_120ed5cb7e264fdc,11888.0,mobile,control_keyword,2026-09-09 04:28:51.568272,2026-09-09
sess_0fc12639b3a340d9,7230.0,tablet,treatment_ai_search,2026-08-22 23:11:28.226348,2026-08-22
sess_3de2c98f482c4218,8474.0,mobile,control_keyword,2026-09-02 19:33:41.358173,2026-09-02
sess_59d4e71639794360,10496.0,desktop,treatment_ai_search,2026-09-09 15:00:48.643702,2026-09-09
sess_46ea942fb5bf436b,6436.0,mobile,control_keyword,2026-09-01 08:34:03.679308,2026-09-01
sess_12bc64dc61a34533,7048.0,mobile,treatment_ai_search,2026-08-23 22:10:15.444895,2026-08-23
sess_e562f08792cd42a8,7908.0,mobile,control_keyword,2026-08-19 18:13:43.457562,2026-08-19
sess_b4db858206854b32,7601.0,mobile,treatment_ai_search,2026-08-28 19:17:38.340612,2026-08-28
sess_27f76360fec54d6c,10605.0,tablet,control_keyword,2026-08-30 10:44:06.959034,2026-08-30
sess_4e373f3e009a4a2c,,desktop,treatment_ai_search,2026-08-31 06:58:04.642210,2026-08-31
sess_b2fc8dad193f4017,8087.0,desktop,control_keyword,2026-08-18 05:08:12.860842,2026-08-18
sess_9fe506aaf14f4354,8262.0,desktop,treatment_ai_search,2026-09-09 08:32:58.317696,2026-09-09
sess_7425eff099994180,,tablet,control_keyword,2026-09-04 19:21:32.535250,2026-09-04
sess_06c69a4701a849c3,7697.0,mobile,treatment_ai_search,2026-08-22 18:28:47.078915,2026-08-22
sess_99a9d8922076480a,,mobile,control_keyword,2026-08-28 12:28:27.065570,2026-08-28
sess_6dd228d6157746d5,11822.0,mobile,treatment_ai_search,2026-08-21 04:51:10.099309,2026-08-21
sess_44b6cafc9375463d,,mobile,control_keyword,2026-09-05 05:02:42.267466,2026-09-05
sess_4224d6c8a62341e6,7248.0,mobile,treatment_ai_search,2026-09-02 18:48:59.322044,2026-09-02
sess_1795a725de6b43cc,,desktop,control_keyword,2026-08-30 22:37:25.786508,2026-08-30
sess_f4b7d24903674d1b,,mobile,treatment_ai_search,2026-08-30 04:14:17.952167,2026-08-30
sess_a089f60322774c72,11995.0,mobile,control_keyword,2026-08-19 23:26:30.291044,2026-08-19
sess_996cbddbe01c463c,7300.0,tablet,treatment_ai_search,2026-08-17 20:26:33.679290,2026-08-17
sess_9c3823663b614619,8251.0,mobile,control_keyword,2026-09-06 22:32:50.524757,2026-09-06
sess_8941179a61054e05,11819.0,mobile,treatment_ai_search,2026-09-08 19:43:52.308203,2026-09-08
sess_1f5ce6dd3ace4c52,6530.0,mobile,control_keyword,2026-08-26 18:58:20.930672,2026-08-26
sess_3bc763aeccb346b4,8655.0,desktop,treatment_ai_search,2026-08-23 00:24:26.825502,2026-08-23
sess_77ace57d0dfd4c91,7833.0,desktop,control_keyword,2026-09-12 11:20:36.090175,2026-09-12
sess_95d3b08ed336430f,10166.0,desktop,treatment_ai_search,2026-09-09 18:50:14.231803,2026-09-09
sess_583a1058a9764098,7628.0,mobile,control_keyword,2026-08-14 21:59:51.554253,2026-08-14
sess_fea59589486d42d8,11212.0,desktop,treatment_ai_search,2026-08-23 23:24:29.447865,2026-08-23
sess_8feeb6a200a6435c,8039.0,mobile,control_keyword,2026-08-24 11:35:55.073680,2026-08-24
sess_d69d026f3d294599,,desktop,treatment_ai_search,2026-08-16 01:37:57.307248,2026-08-16
sess_5b05f6ccc0e641f0,,mobile,control_keyword,2026-09-06 16:18:11.975624,2026-09-06
sess_e13634e958274bbf,8467.0,mobile,treatment_ai_search,2026-09-04 15:02:16.564753,2026-09-04
sess_b5db384eaab94186,8426.0,desktop,control_keyword,2026-09-02 12:47:29.874799,2026-09-02
sess_9b1e929b9d294163,9203.0,desktop,treatment_ai_search,2026-09-08 14:05:32.537413,2026-09-08
sess_6b07fe9c367e45b2,,tablet,control_keyword,2026-08-31 21:22:19.067919,2026-08-31
sess_002e5574782b421f,7555.0,desktop,treatment_ai_search,2026-08-15 05:30:46.865973,2026-08-15
sess_9d1092439bef41a3,,desktop,control_keyword,2026-09-12 06:23:38.093289,2026-09-12
sess_5a1247c089204fff,11814.0,mobile,treatment_ai_search,2026-08-19 19:34:38.278683,2026-08-19
sess_aa5f165686d94c3b,9733.0,mobile,control_keyword,2026-08-27 22:16:35.357060,2026-08-27
sess_67042858e38443ed,11709.0,mobile,treatment_ai_search,2026-08-28 12:55:36.941752,2026-08-28
sess_0be7620e6c7e4cd1,6394.0,mobile,control_keyword,2026-09-07 18:19:05.560953,2026-09-07
sess_d84f31d0015d48e3,7363.0,desktop,treatment_ai_search,2026-09-12 01:40:58.389756,2026-09-12
sess_c2a915f2998f40c0,,mobile,control_keyword,2026-09-08 04:28:35.335006,2026-09-08
sess_c2ce98cb504c4c40,9972.0,desktop,treatment_ai_search,2026-08-16 09:44:41.911763,2026-08-16
sess_a15723423a95425c,9914.0,mobile,control_keyword,2026-08-25 21:44:46.832947,2026-08-25
sess_2b87755d4298492c,9386.0,desktop,treatment_ai_search,2026-09-04 13:51:18.008469,2026-09-04
sess_43832149068b48bd,9115.0,mobile,control_keyword,2026-08-23 12:20:28.080685,2026-08-23
sess_66d40c47b42c4503,6037.0,mobile,treatment_ai_search,2026-08-22 11:08:10.274669,2026-08-22
sess_8a9035d21e8d49a2,,desktop,control_keyword,2026-09-06 04:37:01.845036,2026-09-06
sess_c9893f7ab11642e8,,mobile,treatment_ai_search,2026-08-18 15:57:36.997164,2026-08-18
sess_d863d4bf70864b16,11666.0,mobile,control_keyword,2026-08-23 19:28:26.841364,2026-08-23
sess_947ac08983b14239,9029.0,desktop,treatment_ai_search,2026-08-31 21:23:46.033808,2026-08-31
sess_1e021e4554bc4266,,desktop,control_keyword,2026-08-22 15:13:50.090852,2026-08-22
sess_d9006bcda8694432,7514.0,desktop,treatment_ai_search,2026-09-05 10:12:48.172268,2026-09-05
sess_1582a0bfc3904231,10147.0,mobile,control_keyword,2026-08-22 14:10:03.530684,2026-08-22
sess_8c3ee6bb96a649e7,6509.0,desktop,treatment_ai_search,2026-09-03 10:09:00.370212,2026-09-03
sess_6299d1383fc34498,8688.0,mobile,control_keyword,2026-08-26 15:19:17.574231,2026-08-26
sess_586e02c1fb884d3a,,mobile,treatment_ai_search,2026-08-19 22:07:19.965324,2026-08-19
sess_3adf93d808c44e02,9522.0,mobile,control_keyword,2026-09-01 10:25:13.193540,2026-09-01
sess_5a97f92d9b964647,8287.0,mobile,treatment_ai_search,2026-08-29 09:21:10.723279,2026-08-29
sess_54d81e1cb0934c04,11314.0,mobile,control_keyword,2026-09-05 04:24:08.815831,2026-09-05
sess_73d47b452a314a30,9655.0,mobile,treatment_ai_search,2026-09-12 22:13:44.249475,2026-09-12
sess_014b9aeba73a488c,6772.0,desktop,control_keyword,2026-09-12 05:34:54.870039,2026-09-12
sess_090b426c7b6a4e8b,,tablet,treatment_ai_search,2026-09-04 16:48:25.326247,2026-09-04
